energy
-46.0177
-46.0177
-46.0177
-46.0177
-46.0177
-46.0177
-46.0177
-46.0177
-46.0177
-46.0177
-46.0177
-46.0177
-46.0177
-46.0177
-46.0177
-46.0177
-46.0177
-46.0177
-46.0177
-46.0177
-46.0177
-46.0177
-46.0177
-46.0177
-46.0177
-46.0177
-46.0177
-46.0177
-46.0177
-46.0177
-46.0177
-46.0177
-46.0177
-46.0178
-46.0178
-46.0178
-46.0178
-46.0178
-46.0178
-46.0178
-46.0178
-46.0178
-46.0178
-46.0178
-46.0178
-46.0178
-46.0178
-46.0178
-46.0178
-46.0178
-46.0178
-46.0178
-46.0178
-46.0178
-46.0178
-46.0178
-46.0178
-46.0178
-46.0178
-46.0178
-46.0178
-46.0178
-46.0178
-46.0178
-46.0178
-46.0178
-46.0178
-46.0178
-46.0178
-46.0178
-46.0178
-46.0178
-46.0178
-46.0178
-46.0178
-46.0178
-46.0178
-46.0178
-46.0178
-46.0178
-46.0178
-46.0178
-46.0178
-46.0178
-46.0178
-46.0178
-46.0178
-46.0178
-46.0178
-46.0179
-46.0179
-46.0179
-46.0179
-46.0179
-46.0179
-46.0179
-46.0179
-46.0179
-46.0179
-46.0179
-46.0179
-46.0179
-46.0179
-46.0179
-46.0179
-46.0179
-46.0179
-46.0179
-46.0179
-46.0179
-46.0179
-46.0179
-46.0179
-46.0179
-46.0179
-46.0179
-46.0179
-46.0179
-46.0179
-46.0179
-46.0179
-46.0179
-46.0179
-46.0179
-46.0179
-46.0179
-46.0179
-46.0179
-46.0179
-46.0179
-46.0179
-46.0179
-46.0179
-46.0179
-46.0179
-46.0179
-46.0179
-46.0179
-46.0179
-46.0179
-46.0179
-46.0179
-46.0179
-46.0179
-46.0179
-46.0179
-46.018
-46.018
-46.018
-46.018
-46.018
-46.018
-46.018
-46.018
-46.018
-46.018
-46.018
-46.018
-46.018
-46.018
-46.018
-46.018
-46.018
-46.018
-46.018
-46.018
-46.018
-46.018
-46.018
-46.018
-46.018
-46.018
-46.018
-46.018
-46.018
-46.018
-46.018
-46.018
-46.018
-46.018
-46.018
-46.018
-46.018
-46.018
-46.018
-46.018
-46.018
-46.018
-46.018
-46.018
-46.018
-46.018
-46.018
-46.018
-46.018
-46.018
-46.018
-46.018
-46.018
-46.018
-46.018
-46.018
-46.018
-46.018
-46.018
-46.0181
-46.0181
-46.0181
-46.0181
-46.0181
-46.0181
-46.0181
-46.0181
-46.0181
-46.0181
-46.0181
-46.0181
-46.0181
-46.0181
-46.0181
-46.0181
-46.0181
-46.0181
-46.0181
-46.0181
-46.0181
-46.0181
-46.0181
-46.0181
-46.0181
-46.0181
-46.0181
-46.0181
-46.0181
-46.0181
-46.0181
-46.0181
-46.0181
-46.0181
-46.0181
-46.0181
-46.0181
-46.0181
-46.0181
-46.0181
-46.0181
-46.0181
-46.0181
-46.0181
-46.0181
-46.0181
-46.0181
-46.0181
-46.0181
-46.0181
-46.0181
-46.0181
-46.0181
-46.0181
-46.0181
-46.0181
-46.0181
-46.0181
-46.0181
-46.0181
-46.0181
-46.0182
-46.0182
-46.0182
-46.0182
-46.0182
-46.0182
-46.0182
-46.0182
-46.0182
-46.0182
-46.0182
-46.0182
-46.0182
-46.0182
-46.0182
-46.0182
-46.0182
-46.0182
-46.0182
-46.0182
-46.0182
-46.0182
-46.0182
-46.0182
-46.0182
-46.0182
-46.0182
-46.0182
-46.0182
-46.0182
-46.0182
-46.0182
-46.0182
-46.0182
-46.0182
-46.0182
-46.0182
-46.0182
-46.0182
-46.0182
-46.0182
-46.0182
-46.0182
-46.0182
-46.0182
-46.0182
-46.0182
-46.0182
-46.0182
-46.0182
-46.0182
-46.0182
-46.0182
-46.0182
-46.0182
-46.0182
-46.0182
-46.0182
-46.0182
-46.0182
-46.0182
-46.0182
-46.0183
-46.0183
-46.0183
-46.0183
-46.0183
-46.0183
-46.0183
-46.0183
-46.0183
-46.0183
-46.0183
-46.0183
-46.0183
-46.0183
-46.0183
-46.0183
-46.0183
-46.0183
-46.0183
-46.0183
-46.0183
-46.0183
-46.0183
-46.0183
-46.0183
-46.0183
-46.0183
-46.0183
-46.0183
-46.0183
-46.0183
-46.0183
-46.0183
-46.0183
-46.0183
-46.0183
-46.0183
-46.0183
-46.0183
-46.0183
-46.0183
-46.0183
-46.0183
-46.0183
-46.0183
-46.0183
-46.0183
-46.0183
-46.0183
-46.0183
-46.0183
-46.0183
-46.0183
-46.0183
-46.0183
-46.0183
-46.0183
-46.0183
-46.0183
-46.0183
-46.0183
-46.0183
-46.0183
-46.0184
-46.0184
-46.0184
-46.0184
-46.0184
-46.0184
-46.0184
-46.0184
-46.0184
-46.0184
-46.0184
-46.0184
-46.0184
-46.0184
-46.0184
-46.0184
-46.0184
-46.0184
-46.0184
-46.0184
-46.0184
-46.0184
-46.0184
-46.0184
-46.0184
-46.0184
-46.0184
-46.0184
-46.0184
-46.0184
-46.0184
-46.0184
-46.0184
-46.0184
-46.0184
-46.0184
-46.0184
-46.0184
-46.0184
-46.0184
-46.0184
-46.0184
-46.0184
-46.0184
-46.0184
-46.0184
-46.0184
-46.0184
-46.0184
-46.0184
-46.0184
-46.0184
-46.0184
-46.0184
-46.0184
-46.0184
-46.0184
-46.0184
-46.0184
-46.0184
-46.0184
-46.0184
-46.0184
-46.0184
-46.0184
-46.0184
-46.0185
-46.0185
-46.0185
-46.0185
-46.0185
-46.0185
-46.0185
-46.0185
-46.0185
-46.0185
-46.0185
-46.0185
-46.0185
-46.0185
-46.0185
-46.0185
-46.0185
-46.0185
-46.0185
-46.0185
-46.0185
-46.0185
-46.0185
-46.0185
-46.0185
-46.0185
-46.0185
-46.0185
-46.0185
-46.0185
-46.0185
-46.0185
-46.0185
-46.0185
-46.0185
-46.0185
-46.0185
-46.0185
-46.0185
-46.0185
-46.0185
-46.0185
-46.0185
-46.0185
-46.0185
-46.0185
-46.0185
-46.0185
-46.0185
-46.0185
-46.0185
-46.0185
-46.0185
-46.0185
-46.0185
-46.0185
-46.0185
-46.0185
-46.0185
-46.0185
-46.0185
-46.0185
-46.0185
-46.0185
-46.0185
-46.0185
-46.0185
-46.0186
