x;y;z
3.0316e-05;-11.1495;-12.752
3.0318e-05;-11.1496;-12.7521
3.032e-05;-11.1496;-12.7521
3.03219e-05;-11.1497;-12.7522
3.03239e-05;-11.1497;-12.7523
3.03259e-05;-11.1497;-12.7523
3.03279e-05;-11.1498;-12.7524
3.03298e-05;-11.1498;-12.7524
3.03318e-05;-11.1499;-12.7525
3.03338e-05;-11.1499;-12.7526
3.03358e-05;-11.15;-12.7526
3.03377e-05;-11.15;-12.7527
3.03397e-05;-11.1501;-12.7527
3.03417e-05;-11.1501;-12.7528
3.03437e-05;-11.1502;-12.7529
3.03456e-05;-11.1502;-12.7529
3.03476e-05;-11.1503;-12.753
3.03496e-05;-11.1503;-12.753
3.03516e-05;-11.1503;-12.7531
3.03535e-05;-11.1504;-12.7532
3.03555e-05;-11.1504;-12.7532
3.03575e-05;-11.1505;-12.7533
3.03595e-05;-11.1505;-12.7534
3.03614e-05;-11.1506;-12.7534
3.03634e-05;-11.1506;-12.7535
3.03654e-05;-11.1507;-12.7535
3.03674e-05;-11.1507;-12.7536
3.03693e-05;-11.1508;-12.7537
3.03713e-05;-11.1508;-12.7537
3.03733e-05;-11.1509;-12.7538
3.03753e-05;-11.1509;-12.7538
3.03772e-05;-11.1509;-12.7539
3.03792e-05;-11.151;-12.754
3.03812e-05;-11.151;-12.754
3.03832e-05;-11.1511;-12.7541
3.03851e-05;-11.1511;-12.7541
3.03871e-05;-11.1512;-12.7542
3.03891e-05;-11.1512;-12.7543
3.03911e-05;-11.1513;-12.7543
3.0393e-05;-11.1513;-12.7544
3.0395e-05;-11.1514;-12.7544
3.0397e-05;-11.1514;-12.7545
3.0399e-05;-11.1515;-12.7546
3.04009e-05;-11.1515;-12.7546
3.04029e-05;-11.1515;-12.7547
3.04049e-05;-11.1516;-12.7547
3.04069e-05;-11.1516;-12.7548
3.04088e-05;-11.1517;-12.7549
3.04108e-05;-11.1517;-12.7549
3.04128e-05;-11.1518;-12.755
3.04148e-05;-11.1518;-12.755
3.04167e-05;-11.1519;-12.7551
3.04187e-05;-11.1519;-12.7552
3.04207e-05;-11.152;-12.7552
3.04227e-05;-11.152;-12.7553
3.04246e-05;-11.1521;-12.7553
3.04266e-05;-11.1521;-12.7554
3.04286e-05;-11.1521;-12.7555
3.04306e-05;-11.1522;-12.7555
3.04325e-05;-11.1522;-12.7556
3.04345e-05;-11.1523;-12.7557
3.04365e-05;-11.1523;-12.7557
3.04385e-05;-11.1524;-12.7558
3.04404e-05;-11.1524;-12.7558
3.04424e-05;-11.1525;-12.7559
3.04444e-05;-11.1525;-12.756
3.04464e-05;-11.1526;-12.756
3.04483e-05;-11.1526;-12.7561
3.04503e-05;-11.1526;-12.7561
3.04523e-05;-11.1527;-12.7562
3.04543e-05;-11.1527;-12.7563
3.04562e-05;-11.1528;-12.7563
3.04582e-05;-11.1528;-12.7564
3.04602e-05;-11.1529;-12.7564
3.04622e-05;-11.1529;-12.7565
3.04641e-05;-11.153;-12.7566
3.04661e-05;-11.153;-12.7566
3.04681e-05;-11.1531;-12.7567
3.04701e-05;-11.1531;-12.7567
3.0472e-05;-11.1532;-12.7568
3.0474e-05;-11.1532;-12.7569
3.0476e-05;-11.1532;-12.7569
3.0478e-05;-11.1533;-12.757
3.04799e-05;-11.1533;-12.757
3.04819e-05;-11.1534;-12.7571
3.04839e-05;-11.1534;-12.7572
3.04859e-05;-11.1535;-12.7572
3.04878e-05;-11.1535;-12.7573
3.04898e-05;-11.1536;-12.7573
3.04918e-05;-11.1536;-12.7574
3.04938e-05;-11.1537;-12.7575
3.04957e-05;-11.1537;-12.7575
3.04977e-05;-11.1538;-12.7576
3.04997e-05;-11.1538;-12.7577
3.05017e-05;-11.1538;-12.7577
3.05036e-05;-11.1539;-12.7578
3.05056e-05;-11.1539;-12.7578
3.05076e-05;-11.154;-12.7579
3.05096e-05;-11.154;-12.758
3.05115e-05;-11.1541;-12.758
3.05135e-05;-11.1541;-12.7581
3.05155e-05;-11.1542;-12.7581
3.05175e-05;-11.1542;-12.7582
3.05194e-05;-11.1543;-12.7583
3.05214e-05;-11.1543;-12.7583
3.05234e-05;-11.1544;-12.7584
3.05254e-05;-11.1544;-12.7584
3.05273e-05;-11.1544;-12.7585
3.05293e-05;-11.1545;-12.7586
3.05313e-05;-11.1545;-12.7586
3.05333e-05;-11.1546;-12.7587
3.05352e-05;-11.1546;-12.7587
3.05372e-05;-11.1547;-12.7588
3.05392e-05;-11.1547;-12.7589
3.05412e-05;-11.1548;-12.7589
3.05431e-05;-11.1548;-12.759
3.05451e-05;-11.1549;-12.759
3.05471e-05;-11.1549;-12.7591
3.05491e-05;-11.155;-12.7592
3.0551e-05;-11.155;-12.7592
3.0553e-05;-11.155;-12.7593
3.0555e-05;-11.1551;-12.7593
3.0557e-05;-11.1551;-12.7594
3.05589e-05;-11.1552;-12.7595
3.05609e-05;-11.1552;-12.7595
3.05629e-05;-11.1553;-12.7596
3.05649e-05;-11.1553;-12.7597
3.05668e-05;-11.1554;-12.7597
3.05688e-05;-11.1554;-12.7598
3.05708e-05;-11.1555;-12.7598
3.05728e-05;-11.1555;-12.7599
3.05747e-05;-11.1556;-12.76
3.05767e-05;-11.1556;-12.76
3.05787e-05;-11.1556;-12.7601
3.05807e-05;-11.1557;-12.7601
3.05826e-05;-11.1557;-12.7602
3.05846e-05;-11.1558;-12.7603
3.05866e-05;-11.1558;-12.7603
3.05886e-05;-11.1559;-12.7604
3.05905e-05;-11.1559;-12.7604
3.05925e-05;-11.156;-12.7605
3.05945e-05;-11.156;-12.7606
3.05965e-05;-11.1561;-12.7606
3.05984e-05;-11.1561;-12.7607
3.06004e-05;-11.1562;-12.7607
3.06024e-05;-11.1562;-12.7608
3.06044e-05;-11.1562;-12.7609
3.06063e-05;-11.1563;-12.7609
3.06083e-05;-11.1563;-12.761
3.06103e-05;-11.1564;-12.761
3.06123e-05;-11.1564;-12.7611
3.06142e-05;-11.1565;-12.7612
3.06162e-05;-11.1565;-12.7612
3.06182e-05;-11.1566;-12.7613
3.06202e-05;-11.1566;-12.7613
3.06221e-05;-11.1567;-12.7614
3.06241e-05;-11.1567;-12.7615
3.06261e-05;-11.1568;-12.7615
3.06281e-05;-11.1568;-12.7616
3.063e-05;-11.1568;-12.7617
3.0632e-05;-11.1569;-12.7617
3.0634e-05;-11.1569;-12.7618
3.0636e-05;-11.157;-12.7618
3.06379e-05;-11.157;-12.7619
3.06399e-05;-11.1571;-12.762
3.06419e-05;-11.1571;-12.762
3.06439e-05;-11.1572;-12.7621
3.06458e-05;-11.1572;-12.7621
3.06478e-05;-11.1573;-12.7622
3.06498e-05;-11.1573;-12.7623
3.06518e-05;-11.1573;-12.7623
3.06537e-05;-11.1574;-12.7624
3.06557e-05;-11.1574;-12.7624
3.06577e-05;-11.1575;-12.7625
3.06597e-05;-11.1575;-12.7626
3.06616e-05;-11.1576;-12.7626
3.06636e-05;-11.1576;-12.7627
3.06656e-05;-11.1577;-12.7627
3.06676e-05;-11.1577;-12.7628
3.06695e-05;-11.1578;-12.7629
3.06715e-05;-11.1578;-12.7629
3.06735e-05;-11.1579;-12.763
3.06755e-05;-11.1579;-12.763
3.06774e-05;-11.1579;-12.7631
3.06794e-05;-11.158;-12.7632
3.06814e-05;-11.158;-12.7632
3.06834e-05;-11.1581;-12.7633
3.06853e-05;-11.1581;-12.7633
3.06873e-05;-11.1582;-12.7634
3.06893e-05;-11.1582;-12.7635
3.06913e-05;-11.1583;-12.7635
3.06932e-05;-11.1583;-12.7636
3.06952e-05;-11.1584;-12.7637
3.06972e-05;-11.1584;-12.7637
3.06992e-05;-11.1585;-12.7638
3.07011e-05;-11.1585;-12.7638
3.07031e-05;-11.1585;-12.7639
3.07051e-05;-11.1586;-12.764
3.07071e-05;-11.1586;-12.764
3.0709e-05;-11.1587;-12.7641
3.0711e-05;-11.1587;-12.7641
3.0713e-05;-11.1588;-12.7642
3.0715e-05;-11.1588;-12.7643
3.07169e-05;-11.1589;-12.7643
3.07189e-05;-11.1589;-12.7644
3.07209e-05;-11.159;-12.7644
3.07229e-05;-11.159;-12.7645
3.07248e-05;-11.1591;-12.7646
3.07268e-05;-11.1591;-12.7646
3.07288e-05;-11.1591;-12.7647
3.07308e-05;-11.1592;-12.7647
3.07327e-05;-11.1592;-12.7648
3.07347e-05;-11.1593;-12.7649
3.07367e-05;-11.1593;-12.7649
3.07387e-05;-11.1594;-12.765
3.07406e-05;-11.1594;-12.765
3.07426e-05;-11.1595;-12.7651
3.07446e-05;-11.1595;-12.7652
3.07466e-05;-11.1596;-12.7652
3.07485e-05;-11.1596;-12.7653
3.07505e-05;-11.1597;-12.7653
3.07525e-05;-11.1597;-12.7654
3.07545e-05;-11.1597;-12.7655
3.07564e-05;-11.1598;-12.7655
3.07584e-05;-11.1598;-12.7656
3.07604e-05;-11.1599;-12.7657
3.07624e-05;-11.1599;-12.7657
3.07643e-05;-11.16;-12.7658
3.07663e-05;-11.16;-12.7658
3.07683e-05;-11.1601;-12.7659
3.07703e-05;-11.1601;-12.766
3.07722e-05;-11.1602;-12.766
3.07742e-05;-11.1602;-12.7661
3.07762e-05;-11.1603;-12.7661
3.07782e-05;-11.1603;-12.7662
3.07801e-05;-11.1603;-12.7663
3.07821e-05;-11.1604;-12.7663
3.07841e-05;-11.1604;-12.7664
3.07861e-05;-11.1605;-12.7664
3.0788e-05;-11.1605;-12.7665
3.079e-05;-11.1606;-12.7666
3.0792e-05;-11.1606;-12.7666
3.0794e-05;-11.1607;-12.7667
3.07959e-05;-11.1607;-12.7667
3.07979e-05;-11.1608;-12.7668
3.07999e-05;-11.1608;-12.7669
3.08019e-05;-11.1609;-12.7669
3.08038e-05;-11.1609;-12.767
3.08058e-05;-11.1609;-12.767
3.08078e-05;-11.161;-12.7671
3.08098e-05;-11.161;-12.7672
3.08117e-05;-11.1611;-12.7672
3.08137e-05;-11.1611;-12.7673
3.08157e-05;-11.1612;-12.7674
3.08177e-05;-11.1612;-12.7674
3.08196e-05;-11.1613;-12.7675
3.08216e-05;-11.1613;-12.7675
3.08236e-05;-11.1614;-12.7676
3.08256e-05;-11.1614;-12.7677
3.08275e-05;-11.1615;-12.7677
3.08295e-05;-11.1615;-12.7678
3.08315e-05;-11.1615;-12.7678
3.08335e-05;-11.1616;-12.7679
3.08354e-05;-11.1616;-12.768
3.08374e-05;-11.1617;-12.768
3.08394e-05;-11.1617;-12.7681
3.08414e-05;-11.1618;-12.7681
3.08433e-05;-11.1618;-12.7682
3.08453e-05;-11.1619;-12.7683
3.08473e-05;-11.1619;-12.7683
3.08493e-05;-11.162;-12.7684
3.08512e-05;-11.162;-12.7684
3.08532e-05;-11.1621;-12.7685
3.08552e-05;-11.1621;-12.7686
3.08572e-05;-11.1621;-12.7686
3.08591e-05;-11.1622;-12.7687
3.08611e-05;-11.1622;-12.7687
3.08631e-05;-11.1623;-12.7688
3.08651e-05;-11.1623;-12.7689
3.0867e-05;-11.1624;-12.7689
3.0869e-05;-11.1624;-12.769
3.0871e-05;-11.1625;-12.769
3.0873e-05;-11.1625;-12.7691
3.08749e-05;-11.1626;-12.7692
3.08769e-05;-11.1626;-12.7692
3.08789e-05;-11.1627;-12.7693
3.08809e-05;-11.1627;-12.7694
3.08828e-05;-11.1627;-12.7694
3.08848e-05;-11.1628;-12.7695
3.08868e-05;-11.1628;-12.7695
3.08888e-05;-11.1629;-12.7696
3.08907e-05;-11.1629;-12.7697
3.08927e-05;-11.163;-12.7697
3.08947e-05;-11.163;-12.7698
3.08967e-05;-11.1631;-12.7698
3.08986e-05;-11.1631;-12.7699
3.09006e-05;-11.1632;-12.77
3.09026e-05;-11.1632;-12.77
3.09046e-05;-11.1633;-12.7701
3.09065e-05;-11.1633;-12.7701
3.09085e-05;-11.1633;-12.7702
3.09105e-05;-11.1634;-12.7703
3.09125e-05;-11.1634;-12.7703
3.09144e-05;-11.1635;-12.7704
3.09164e-05;-11.1635;-12.7704
3.09184e-05;-11.1636;-12.7705
3.09204e-05;-11.1636;-12.7706
3.09223e-05;-11.1637;-12.7706
3.09243e-05;-11.1637;-12.7707
3.09263e-05;-11.1638;-12.7707
3.09283e-05;-11.1638;-12.7708
3.09302e-05;-11.1639;-12.7709
3.09322e-05;-11.1639;-12.7709
3.09342e-05;-11.1639;-12.771
3.09362e-05;-11.164;-12.7711
3.09381e-05;-11.164;-12.7711
3.09401e-05;-11.1641;-12.7712
3.09421e-05;-11.1641;-12.7712
3.09441e-05;-11.1642;-12.7713
3.0946e-05;-11.1642;-12.7714
3.0948e-05;-11.1643;-12.7714
3.095e-05;-11.1643;-12.7715
3.0952e-05;-11.1644;-12.7715
3.09539e-05;-11.1644;-12.7716
3.09559e-05;-11.1645;-12.7717
3.09579e-05;-11.1645;-12.7717
3.09599e-05;-11.1645;-12.7718
3.09618e-05;-11.1646;-12.7718
3.09638e-05;-11.1646;-12.7719
3.09658e-05;-11.1647;-12.772
3.09678e-05;-11.1647;-12.772
3.09697e-05;-11.1648;-12.7721
3.09717e-05;-11.1648;-12.7721
3.09737e-05;-11.1649;-12.7722
3.09757e-05;-11.1649;-12.7723
3.09776e-05;-11.165;-12.7723
3.09796e-05;-11.165;-12.7724
3.09816e-05;-11.1651;-12.7724
3.09836e-05;-11.1651;-12.7725
3.09855e-05;-11.1651;-12.7726
3.09875e-05;-11.1652;-12.7726
3.09895e-05;-11.1652;-12.7727
3.09915e-05;-11.1653;-12.7728
3.09934e-05;-11.1653;-12.7728
3.09954e-05;-11.1654;-12.7729
3.09974e-05;-11.1654;-12.7729
3.09994e-05;-11.1655;-12.773
3.10013e-05;-11.1655;-12.7731
3.10033e-05;-11.1656;-12.7731
3.10053e-05;-11.1656;-12.7732
3.10073e-05;-11.1657;-12.7732
3.10092e-05;-11.1657;-12.7733
3.10112e-05;-11.1657;-12.7734
3.10132e-05;-11.1658;-12.7734
3.10152e-05;-11.1658;-12.7735
3.10171e-05;-11.1659;-12.7735
3.10191e-05;-11.1659;-12.7736
3.10211e-05;-11.166;-12.7737
3.10231e-05;-11.166;-12.7737
3.1025e-05;-11.1661;-12.7738
3.1027e-05;-11.1661;-12.7738
3.1029e-05;-11.1662;-12.7739
3.1031e-05;-11.1662;-12.774
3.10329e-05;-11.1663;-12.774
3.10349e-05;-11.1663;-12.7741
3.10369e-05;-11.1664;-12.7741
3.10389e-05;-11.1664;-12.7742
3.10408e-05;-11.1664;-12.7743
3.10428e-05;-11.1665;-12.7743
3.10448e-05;-11.1665;-12.7744
3.10468e-05;-11.1666;-12.7745
3.10487e-05;-11.1666;-12.7745
3.10507e-05;-11.1667;-12.7746
3.10527e-05;-11.1667;-12.7746
3.10547e-05;-11.1668;-12.7747
3.10566e-05;-11.1668;-12.7748
3.10586e-05;-11.1669;-12.7748
3.10606e-05;-11.1669;-12.7749
3.10626e-05;-11.167;-12.7749
3.10645e-05;-11.167;-12.775
3.10665e-05;-11.167;-12.7751
3.10685e-05;-11.1671;-12.7751
3.10705e-05;-11.1671;-12.7752
3.10724e-05;-11.1672;-12.7752
3.10744e-05;-11.1672;-12.7753
3.10764e-05;-11.1673;-12.7754
3.10784e-05;-11.1673;-12.7754
3.10803e-05;-11.1674;-12.7755
3.10823e-05;-11.1674;-12.7755
3.10843e-05;-11.1675;-12.7756
3.10863e-05;-11.1675;-12.7757
3.10882e-05;-11.1676;-12.7757
3.10902e-05;-11.1676;-12.7758
3.10922e-05;-11.1676;-12.7758
3.10942e-05;-11.1677;-12.7759
3.10961e-05;-11.1677;-12.776
3.10981e-05;-11.1678;-12.776
3.11001e-05;-11.1678;-12.7761
3.11021e-05;-11.1679;-12.7762
3.1104e-05;-11.1679;-12.7762
3.1106e-05;-11.168;-12.7763
3.1108e-05;-11.168;-12.7763
3.111e-05;-11.1681;-12.7764
3.11119e-05;-11.1681;-12.7765
3.11139e-05;-11.1682;-12.7765
3.11159e-05;-11.1682;-12.7766
3.11179e-05;-11.1682;-12.7766
3.11198e-05;-11.1683;-12.7767
3.11218e-05;-11.1683;-12.7768
3.11238e-05;-11.1684;-12.7768
3.11258e-05;-11.1684;-12.7769
3.11277e-05;-11.1685;-12.7769
3.11297e-05;-11.1685;-12.777
3.11317e-05;-11.1686;-12.7771
3.11337e-05;-11.1686;-12.7771
3.11356e-05;-11.1687;-12.7772
3.11376e-05;-11.1687;-12.7772
3.11396e-05;-11.1688;-12.7773
3.11416e-05;-11.1688;-12.7774
3.11435e-05;-11.1688;-12.7774
3.11455e-05;-11.1689;-12.7775
3.11475e-05;-11.1689;-12.7775
3.11495e-05;-11.169;-12.7776
3.11514e-05;-11.169;-12.7777
3.11534e-05;-11.1691;-12.7777
3.11554e-05;-11.1691;-12.7778
3.11574e-05;-11.1692;-12.7779
3.11593e-05;-11.1692;-12.7779
3.11613e-05;-11.1693;-12.778
3.11633e-05;-11.1693;-12.778
3.11653e-05;-11.1694;-12.7781
3.11672e-05;-11.1694;-12.7782
3.11692e-05;-11.1694;-12.7782
3.11712e-05;-11.1695;-12.7783
3.11732e-05;-11.1695;-12.7783
3.11751e-05;-11.1696;-12.7784
3.11771e-05;-11.1696;-12.7785
3.11791e-05;-11.1697;-12.7785
3.11811e-05;-11.1697;-12.7786
3.1183e-05;-11.1698;-12.7786
3.1185e-05;-11.1698;-12.7787
3.1187e-05;-11.1699;-12.7788
3.1189e-05;-11.1699;-12.7788
3.11909e-05;-11.17;-12.7789
3.11929e-05;-11.17;-12.7789
3.11949e-05;-11.17;-12.779
3.11969e-05;-11.1701;-12.7791
3.11988e-05;-11.1701;-12.7791
