x;y;z
-10.0093;-13.3895;-18.902
-10.0093;-13.3895;-18.9021
-10.0093;-13.3896;-18.9022
-10.0094;-13.3897;-18.9023
-10.0094;-13.3897;-18.9024
-10.0094;-13.3898;-18.9025
-10.0095;-13.3898;-18.9025
-10.0095;-13.3899;-18.9026
-10.0095;-13.39;-18.9027
-10.0095;-13.39;-18.9028
-10.0096;-13.3901;-18.9029
-10.0096;-13.3902;-18.903
-10.0096;-13.3902;-18.9031
-10.0097;-13.3903;-18.9032
-10.0097;-13.3904;-18.9033
-10.0097;-13.3904;-18.9034
-10.0098;-13.3905;-18.9035
-10.0098;-13.3906;-18.9035
-10.0098;-13.3906;-18.9036
-10.0098;-13.3907;-18.9037
-10.0099;-13.3908;-18.9038
-10.0099;-13.3908;-18.9039
-10.0099;-13.3909;-18.904
-10.01;-13.3909;-18.9041
-10.01;-13.391;-18.9042
-10.01;-13.3911;-18.9043
-10.0101;-13.3911;-18.9044
-10.0101;-13.3912;-18.9045
-10.0101;-13.3913;-18.9046
-10.0102;-13.3913;-18.9046
-10.0102;-13.3914;-18.9047
-10.0102;-13.3915;-18.9048
-10.0102;-13.3915;-18.9049
-10.0103;-13.3916;-18.905
-10.0103;-13.3917;-18.9051
-10.0103;-13.3917;-18.9052
-10.0104;-13.3918;-18.9053
-10.0104;-13.3919;-18.9054
-10.0104;-13.3919;-18.9055
-10.0105;-13.392;-18.9056
-10.0105;-13.3921;-18.9057
-10.0105;-13.3921;-18.9057
-10.0105;-13.3922;-18.9058
-10.0106;-13.3922;-18.9059
-10.0106;-13.3923;-18.906
-10.0106;-13.3924;-18.9061
-10.0107;-13.3924;-18.9062
-10.0107;-13.3925;-18.9063
-10.0107;-13.3926;-18.9064
-10.0108;-13.3926;-18.9065
-10.0108;-13.3927;-18.9066
-10.0108;-13.3928;-18.9067
-10.0109;-13.3928;-18.9068
-10.0109;-13.3929;-18.9068
-10.0109;-13.393;-18.9069
-10.0109;-13.393;-18.907
-10.011;-13.3931;-18.9071
-10.011;-13.3932;-18.9072
-10.011;-13.3932;-18.9073
-10.0111;-13.3933;-18.9074
-10.0111;-13.3933;-18.9075
-10.0111;-13.3934;-18.9076
-10.0112;-13.3935;-18.9077
-10.0112;-13.3935;-18.9078
-10.0112;-13.3936;-18.9079
-10.0113;-13.3937;-18.9079
-10.0113;-13.3937;-18.908
-10.0113;-13.3938;-18.9081
-10.0113;-13.3939;-18.9082
-10.0114;-13.3939;-18.9083
-10.0114;-13.394;-18.9084
-10.0114;-13.3941;-18.9085
-10.0115;-13.3941;-18.9086
-10.0115;-13.3942;-18.9087
-10.0115;-13.3943;-18.9088
-10.0116;-13.3943;-18.9089
-10.0116;-13.3944;-18.909
-10.0116;-13.3945;-18.909
-10.0116;-13.3945;-18.9091
-10.0117;-13.3946;-18.9092
-10.0117;-13.3946;-18.9093
-10.0117;-13.3947;-18.9094
-10.0118;-13.3948;-18.9095
-10.0118;-13.3948;-18.9096
-10.0118;-13.3949;-18.9097
-10.0119;-13.395;-18.9098
-10.0119;-13.395;-18.9099
-10.0119;-13.3951;-18.91
-10.012;-13.3952;-18.91
-10.012;-13.3952;-18.9101
-10.012;-13.3953;-18.9102
-10.012;-13.3954;-18.9103
-10.0121;-13.3954;-18.9104
-10.0121;-13.3955;-18.9105
-10.0121;-13.3956;-18.9106
-10.0122;-13.3956;-18.9107
-10.0122;-13.3957;-18.9108
-10.0122;-13.3957;-18.9109
-10.0123;-13.3958;-18.911
-10.0123;-13.3959;-18.9111
-10.0123;-13.3959;-18.9111
-10.0124;-13.396;-18.9112
-10.0124;-13.3961;-18.9113
-10.0124;-13.3961;-18.9114
-10.0124;-13.3962;-18.9115
-10.0125;-13.3963;-18.9116
-10.0125;-13.3963;-18.9117
-10.0125;-13.3964;-18.9118
-10.0126;-13.3965;-18.9119
-10.0126;-13.3965;-18.912
-10.0126;-13.3966;-18.9121
-10.0127;-13.3967;-18.9122
-10.0127;-13.3967;-18.9122
-10.0127;-13.3968;-18.9123
-10.0127;-13.3968;-18.9124
-10.0128;-13.3969;-18.9125
-10.0128;-13.397;-18.9126
-10.0128;-13.397;-18.9127
-10.0129;-13.3971;-18.9128
-10.0129;-13.3972;-18.9129
-10.0129;-13.3972;-18.913
-10.013;-13.3973;-18.9131
-10.013;-13.3974;-18.9132
-10.013;-13.3974;-18.9133
-10.0131;-13.3975;-18.9133
-10.0131;-13.3976;-18.9134
-10.0131;-13.3976;-18.9135
-10.0131;-13.3977;-18.9136
-10.0132;-13.3978;-18.9137
-10.0132;-13.3978;-18.9138
-10.0132;-13.3979;-18.9139
-10.0133;-13.398;-18.914
-10.0133;-13.398;-18.9141
-10.0133;-13.3981;-18.9142
-10.0134;-13.3981;-18.9143
-10.0134;-13.3982;-18.9144
-10.0134;-13.3983;-18.9144
-10.0134;-13.3983;-18.9145
-10.0135;-13.3984;-18.9146
-10.0135;-13.3985;-18.9147
-10.0135;-13.3985;-18.9148
