x;y;z
10;-11.1527;-12.7563
10;-11.1528;-12.7563
10;-11.1528;-12.7564
10;-11.1529;-12.7564
10;-11.1529;-12.7565
10;-11.153;-12.7566
10;-11.153;-12.7566
10;-11.1531;-12.7567
10;-11.1531;-12.7567
10;-11.1532;-12.7568
10;-11.1532;-12.7569
10;-11.1532;-12.7569
10;-11.1533;-12.757
10;-11.1533;-12.757
10;-11.1534;-12.7571
10;-11.1534;-12.7572
10;-11.1535;-12.7572
10;-11.1535;-12.7573
10;-11.1536;-12.7573
10;-11.1536;-12.7574
10;-11.1537;-12.7575
10;-11.1537;-12.7575
10;-11.1538;-12.7576
10;-11.1538;-12.7577
10;-11.1538;-12.7577
10;-11.1539;-12.7578
10;-11.1539;-12.7578
10;-11.154;-12.7579
10;-11.154;-12.758
10;-11.1541;-12.758
10;-11.1541;-12.7581
10;-11.1542;-12.7581
10;-11.1542;-12.7582
10;-11.1543;-12.7583
10;-11.1543;-12.7583
10;-11.1544;-12.7584
10;-11.1544;-12.7584
10;-11.1544;-12.7585
10;-11.1545;-12.7586
10;-11.1545;-12.7586
10;-11.1546;-12.7587
10;-11.1546;-12.7587
10;-11.1547;-12.7588
10;-11.1547;-12.7589
10;-11.1548;-12.7589
10;-11.1548;-12.759
10;-11.1549;-12.759
10;-11.1549;-12.7591
10;-11.155;-12.7592
10;-11.155;-12.7592
10;-11.155;-12.7593
10;-11.1551;-12.7593
10;-11.1551;-12.7594
10;-11.1552;-12.7595
10;-11.1552;-12.7595
10;-11.1553;-12.7596
10;-11.1553;-12.7597
10;-11.1554;-12.7597
10;-11.1554;-12.7598
10;-11.1555;-12.7598
10;-11.1555;-12.7599
10;-11.1556;-12.76
10;-11.1556;-12.76
10;-11.1556;-12.7601
10;-11.1557;-12.7601
10;-11.1557;-12.7602
10;-11.1558;-12.7603
10;-11.1558;-12.7603
10;-11.1559;-12.7604
10;-11.1559;-12.7604
10;-11.156;-12.7605
10;-11.156;-12.7606
10;-11.1561;-12.7606
10;-11.1561;-12.7607
10;-11.1562;-12.7607
10;-11.1562;-12.7608
10;-11.1562;-12.7609
10;-11.1563;-12.7609
10;-11.1563;-12.761
10;-11.1564;-12.761
10;-11.1564;-12.7611
10;-11.1565;-12.7612
10;-11.1565;-12.7612
10;-11.1566;-12.7613
10;-11.1566;-12.7613
10;-11.1567;-12.7614
10;-11.1567;-12.7615
10;-11.1568;-12.7615
10;-11.1568;-12.7616
10;-11.1568;-12.7617
10;-11.1569;-12.7617
10;-11.1569;-12.7618
10;-11.157;-12.7618
10;-11.157;-12.7619
10;-11.1571;-12.762
10;-11.1571;-12.762
10;-11.1572;-12.7621
10;-11.1572;-12.7621
10;-11.1573;-12.7622
10;-11.1573;-12.7623
10;-11.1573;-12.7623
10;-11.1574;-12.7624
10;-11.1574;-12.7624
10;-11.1575;-12.7625
10;-11.1575;-12.7626
10;-11.1576;-12.7626
10;-11.1576;-12.7627
10;-11.1577;-12.7627
10;-11.1577;-12.7628
10;-11.1578;-12.7629
10;-11.1578;-12.7629
10;-11.1579;-12.763
10;-11.1579;-12.763
10;-11.1579;-12.7631
10;-11.158;-12.7632
10;-11.158;-12.7632
10;-11.1581;-12.7633
10;-11.1581;-12.7633
10;-11.1582;-12.7634
10;-11.1582;-12.7635
10;-11.1583;-12.7635
10;-11.1583;-12.7636
10;-11.1584;-12.7637
10;-11.1584;-12.7637
10;-11.1585;-12.7638
10;-11.1585;-12.7638
10;-11.1585;-12.7639
10;-11.1586;-12.764
10;-11.1586;-12.764
10;-11.1587;-12.7641
10;-11.1587;-12.7641
10;-11.1588;-12.7642
10;-11.1588;-12.7643
10;-11.1589;-12.7643
10;-11.1589;-12.7644
10;-11.159;-12.7644
10;-11.159;-12.7645
10;-11.1591;-12.7646
10;-11.1591;-12.7646
10;-11.1591;-12.7647
10;-11.1592;-12.7647
10;-11.1592;-12.7648
10;-11.1593;-12.7649
10;-11.1593;-12.7649
10;-11.1594;-12.765
10;-11.1594;-12.765
10;-11.1595;-12.7651
10;-11.1595;-12.7652
10;-11.1596;-12.7652
10;-11.1596;-12.7653
10;-11.1597;-12.7653
10;-11.1597;-12.7654
10;-11.1597;-12.7655
10;-11.1598;-12.7655
10;-11.1598;-12.7656
10;-11.1599;-12.7657
10;-11.1599;-12.7657
10;-11.16;-12.7658
10;-11.16;-12.7658
10;-11.1601;-12.7659
10;-11.1601;-12.766
10;-11.1602;-12.766
10;-11.1602;-12.7661
10;-11.1603;-12.7661
10;-11.1603;-12.7662
10;-11.1603;-12.7663
10;-11.1604;-12.7663
10;-11.1604;-12.7664
10;-11.1605;-12.7664
10;-11.1605;-12.7665
10;-11.1606;-12.7666
10;-11.1606;-12.7666
10;-11.1607;-12.7667
10;-11.1607;-12.7667
10;-11.1608;-12.7668
10;-11.1608;-12.7669
10;-11.1609;-12.7669
10;-11.1609;-12.767
10;-11.1609;-12.767
10;-11.161;-12.7671
10;-11.161;-12.7672
10;-11.1611;-12.7672
10;-11.1611;-12.7673
10;-11.1612;-12.7674
10;-11.1612;-12.7674
10;-11.1613;-12.7675
10;-11.1613;-12.7675
10;-11.1614;-12.7676
10;-11.1614;-12.7677
10;-11.1615;-12.7677
10;-11.1615;-12.7678
10;-11.1615;-12.7678
10;-11.1616;-12.7679
10;-11.1616;-12.768
10;-11.1617;-12.768
10;-11.1617;-12.7681
10;-11.1618;-12.7681
10;-11.1618;-12.7682
10;-11.1619;-12.7683
10;-11.1619;-12.7683
10;-11.162;-12.7684
10;-11.162;-12.7684
10;-11.1621;-12.7685
10;-11.1621;-12.7686
10;-11.1621;-12.7686
10;-11.1622;-12.7687
10;-11.1622;-12.7687
10;-11.1623;-12.7688
10;-11.1623;-12.7689
10;-11.1624;-12.7689
10;-11.1624;-12.769
10;-11.1625;-12.769
10;-11.1625;-12.7691
10;-11.1626;-12.7692
10;-11.1626;-12.7692
10;-11.1627;-12.7693
10;-11.1627;-12.7694
10;-11.1627;-12.7694
10;-11.1628;-12.7695
10;-11.1628;-12.7695
10;-11.1629;-12.7696
10;-11.1629;-12.7697
10;-11.163;-12.7697
10;-11.163;-12.7698
10;-11.1631;-12.7698
