x;y;z
-0.0047136;0.0228975;-0.00391427
-0.00473856;0.0230176;-0.00393376
-0.00476359;0.023138;-0.0039533
-0.00478869;0.0232587;-0.00397287
-0.00481385;0.0233797;-0.00399249
-0.00483908;0.023501;-0.00401215
-0.00486437;0.0236227;-0.00403186
-0.00488973;0.0237446;-0.0040516
-0.00491516;0.0238668;-0.00407139
-0.00494065;0.0239894;-0.00409121
-0.00496621;0.0241122;-0.00411108
-0.00499183;0.0242354;-0.00413099
-0.00501752;0.0243589;-0.00415094
-0.00504327;0.0244827;-0.00417094
-0.00506909;0.0246067;-0.00419097
-0.00509498;0.0247311;-0.00421105
-0.00512093;0.0248559;-0.00423117
-0.00514695;0.0249809;-0.00425133
-0.00517304;0.0251062;-0.00427153
-0.00519919;0.0252318;-0.00429177
-0.0052254;0.0253578;-0.00431205
-0.00525168;0.025484;-0.00433237
-0.00527803;0.0256106;-0.00435274
-0.00530445;0.0257374;-0.00437314
-0.00533093;0.0258646;-0.00439359
-0.00535747;0.0259921;-0.00441408
-0.00538408;0.0261199;-0.0044346
-0.00541076;0.0262479;-0.00445517
-0.0054375;0.0263764;-0.00447578
-0.00546431;0.0265051;-0.00449643
-0.00549119;0.0266341;-0.00451712
-0.00551813;0.0267634;-0.00453785
-0.00554514;0.026893;-0.00455863
-0.00557221;0.027023;-0.00457944
-0.00559935;0.0271532;-0.00460029
-0.00562655;0.0272838;-0.00462118
-0.00565382;0.0274146;-0.00464212
-0.00568116;0.0275458;-0.00466309
-0.00570856;0.0276773;-0.0046841
-0.00573603;0.027809;-0.00470516
-0.00576356;0.0279411;-0.00472625
-0.00579116;0.0280735;-0.00474739
-0.00581883;0.0282062;-0.00476856
-0.00584656;0.0283392;-0.00478978
-0.00587435;0.0284726;-0.00481103
-0.00590222;0.0286062;-0.00483232
-0.00593015;0.0287401;-0.00485366
-0.00595814;0.0288743;-0.00487503
-0.0059862;0.0290089;-0.00489645
-0.00601433;0.0291437;-0.0049179
-0.00604252;0.0292789;-0.00493939
-0.00607078;0.0294144;-0.00496092
-0.0060991;0.0295501;-0.0049825
-0.00612749;0.0296862;-0.00500411
-0.00615595;0.0298226;-0.00502576
-0.00618447;0.0299593;-0.00504745
-0.00621306;0.0300963;-0.00506918
-0.00624171;0.0302336;-0.00509095
-0.00627043;0.0303712;-0.00511276
-0.00629921;0.0305091;-0.00513461
-0.00632806;0.0306473;-0.00515649
-0.00635698;0.0307859;-0.00517842
-0.00638596;0.0309247;-0.00520038
