t,x1,y1,z1,vx1,vy1,vz1,x2,y2,z2,vx2,vy2,vz2,x3,y3,z3,vx3,vy3,vz3,energy,distance
80.7128,-1.15983e-07,-0.00596843,0,7.29567e-05,-7.54288e-05,0,0.00014138,-0.0014675,0,-2.88305,0.0583237,0,0.000138397,-0.00146152,0,-2.88691,0.0588658,0,-0.0337397,0.00213508
80.7858,-9.85142e-08,-0.00597361,0,-7.27375e-05,-6.41643e-05,0,-0.000551927,-0.0104167,0,2.87538,-0.387501,0,-0.000549873,-0.0104231,0,2.87725,-0.386186,0,-0.0337418,0.00189049
80.8595,-1.02846e-07,-0.00597928,0,7.27312e-05,-6.69883e-05,0,-0.000379334,-0.00149817,0,-2.87579,-0.275239,0,-0.000379913,-0.00149151,0,-2.87634,-0.275104,0,-0.033742,9.89818e-06
80.9225,-9.77022e-08,-0.00598372,0,-7.26707e-05,-6.36393e-05,0,-0.000581708,-0.0104225,0,2.87073,-0.404958,0,-0.000584315,-0.0104286,0,2.87661,-0.41025,0,-0.0336914,0.00119588
80.9927,-2.08334e-07,-0.00598895,0,-4.01877e-05,-0.000134368,0,0.00378883,-0.00846768,0,1.58898,2.38906,0,0.00379475,-0.00847079,0,1.58936,2.38945,0,-0.0337422,0.000435087
81.0632,-1.95319e-07,-0.00599431,0,5.04308e-05,-0.000125989,0,0.00327551,-0.00285956,0,-1.99219,2.05422,0,0.00327871,-0.00285369,0,-1.99626,2.06164,0,-0.0337323,0.00137638
81.1351,-3.38115e-10,-0.00599955,0,5.88017e-06,-2.63549e-07,0,-0.00442988,-0.00563343,0,-0.229488,-2.91018,0,-0.00443643,-0.0056321,0,-0.235559,-2.91726,0,-0.0337219,0.000526967
81.2081,-2.24813e-07,-0.00600492,0,-1.52395e-05,-0.000144725,0,0.00444011,-0.00694129,0,0.604608,2.79459,0,0.00444673,-0.00694222,0,0.600649,2.80309,0,-0.0337098,0.000305996
81.2771,-2.25051e-07,-0.00601007,0,1.45051e-05,-0.000144815,0,0.00444992,-0.00510095,0,-0.573632,2.80168,0,0.00445573,-0.00509765,0,-0.573543,2.8031,0,-0.033741,0.00140858
81.3486,-4.63296e-08,-0.00601543,0,5.92076e-05,-3.04215e-05,0,-0.00261149,-0.00238549,0,-2.33767,-1.71982,0,-0.00261746,-0.00238247,0,-2.34491,-1.7225,0,-0.0337185,0.00205938
81.42,-5.129e-08,-0.00602052,0,-6.16169e-05,-3.35114e-05,0,-0.00241625,-0.00976717,0,2.43131,-1.59909,0,-0.0024204,-0.00977241,0,2.44182,-1.59886,0,-0.0336946,0.000426865
81.4929,-1.97632e-07,-0.00602608,0,4.88543e-05,-0.000127454,0,0.00336595,-0.00298767,0,-1.9267,2.11493,0,0.0033712,-0.00298353,0,-1.93706,2.11678,0,-0.0337141,0.000296786
81.561,-2.09009e-07,-0.0060311,0,3.94408e-05,-0.000134656,0,0.00381695,-0.00357566,0,-1.55736,2.39989,0,0.00382002,-0.00356972,0,-1.56191,2.40145,0,-0.0337407,0.00225855
81.6316,-6.68341e-08,-0.00603636,0,6.68139e-05,-4.37397e-05,0,-0.00180368,-0.00193396,0,-2.63881,-1.20176,0,-0.00180362,-0.00192728,0,-2.64534,-1.18726,0,-0.0318026,0.00183951
81.7035,-6.59982e-08,-0.00604147,0,-6.68259e-05,-4.30843e-05,0,-0.00183402,-0.0101115,0,2.64201,-1.21837,0,-0.00183939,-0.0101155,0,2.64308,-1.22249,0,-0.0337248,0.00218422
81.7724,-1.10207e-07,-0.00604656,0,-7.32798e-05,-7.17152e-05,0,-8.96393e-05,-0.0105276,0,2.89413,-0.088645,0,-8.73757e-05,-0.0105339,0,2.90139,-0.0878656,0,-0.0336967,0.00160168
81.8428,-2.22142e-07,-0.00605185,0,-2.16916e-05,-0.000143055,0,0.00433552,-0.00738618,0,0.856264,2.73182,0,0.00434009,-0.00739105,0,0.85927,2.73379,0,-0.0337345,0.00225034
81.9164,-4.39521e-10,-0.00605733,0,6.65759e-06,-3.32424e-07,0,-0.00442621,-0.00564477,0,-0.260214,-2.9088,0,-0.00443207,-0.00564155,0,-0.266318,-2.91319,0,-0.0337327,0.00177254
81.9818,-1.66827e-07,-0.00606225,0,6.42085e-05,-0.000107905,0,0.00214779,-0.00208096,0,-2.53854,1.34205,0,0.00215306,-0.00207685,0,-2.53955,1.3436,0,-0.0337395,0.00181574
82.0538,-5.92604e-09,-0.00606744,0,-2.36044e-05,-3.87632e-06,0,-0.00420894,-0.0074925,0,0.933377,-2.7705,0,-0.00421543,-0.0074941,0,0.933438,-2.77122,0,-0.0337422,0.000376165
82.125,-1.75221e-07,-0.00607265,0,-6.12415e-05,-0.00011338,0,0.00247935,-0.00984152,0,2.4195,1.55832,0,0.00248537,-0.00984442,0,2.42394,1.56035,0,-0.0337386,0.00231731
82.1977,-9.17614e-08,-0.00607823,0,7.17688e-05,-5.98512e-05,0,-0.000815787,-0.00166004,0,-2.83536,-0.557346,0,-0.000820078,-0.00165492,0,-2.84066,-0.557454,0,-0.0337371,0.00221086
82.2681,-3.4433e-10,-0.00608333,0,5.9353e-06,-2.68673e-07,0,-0.00442993,-0.00571458,0,-0.233131,-2.91042,0,-0.00443588,-0.00571154,0,-0.236277,-2.91662,0,-0.0337369,0.00168816
82.3417,-2.2555e-07,-0.00608879,0,1.28534e-05,-0.000145133,0,0.00446934,-0.00528137,0,-0.507958,2.811,0,0.00447581,-0.00527969,0,-0.508588,2.81893,0,-0.0336853,0.000343551
82.4125,-9.87734e-08,-0.00609411,0,7.2459e-05,-6.43687e-05,0,-0.000541917,-0.00163093,0,-2.8617,-0.373952,0,-0.000539389,-0.00162474,0,-2.8689,-0.383573,0,-0.0337391,0.00218955
82.479,-2.10926e-07,-0.00609898,0,3.7489e-05,-0.000135869,0,0.00389095,-0.00376155,0,-1.48187,2.4474,0,0.00389763,-0.00376115,0,-1.48305,2.44987,0,-0.0337399,0.00209715
82.5503,-3.01158e-08,-0.00610427,0,4.99238e-05,-1.98462e-05,0,-0.00325275,-0.00304782,0,-1.97376,-2.139,0,-0.00325851,-0.00304443,0,-1.97459,-2.1397,0,-0.0337418,0.000986041
82.6196,-7.23188e-10,-0.00610933,0,8.4539e-06,-5.23205e-07,0,-0.00441501,-0.00558742,0,-0.333327,-2.90002,0,-0.00442085,-0.00558416,0,-0.33527,-2.90689,0,-0.0337362,0.00169125
82.6875,-1.01321e-08,-0.00611439,0,3.0487e-05,-6.7424e-06,0,-0.0040426,-0.00424854,0,-1.20386,-2.65389,0,-0.00404912,-0.00424709,0,-1.20728,-2.66115,0,-0.0336729,0.000943454
82.7604,-2.05151e-07,-0.00611966,0,-4.31036e-05,-0.000132361,0,0.00366272,-0.00877836,0,1.7011,2.30721,0,0.00366913,-0.00878023,0,1.70786,2.31258,0,-0.0337299,0.00152885
82.83,-2.26647e-07,-0.00612489,0,8.07934e-06,-0.000145834,0,0.00451265,-0.00561283,0,-0.319366,2.84224,0,0.00451928,-0.0056137,0,-0.319608,2.84315,0,-0.0337418,0.00109851
82.898,-2.26522e-07,-0.00612989,0,-8.76379e-06,-0.000145791,0,0.00450831,-0.00666267,0,0.345999,2.83821,0,0.00451372,-0.00666659,0,0.347107,2.84372,0,-0.0337384,0.00221265
82.966,-2.20508e-07,-0.00613489,0,-2.4771e-05,-0.000142032,0,0.00426997,-0.00766138,0,0.981781,2.68764,0,0.00427642,-0.00766315,0,0.977293,2.69704,0,-0.0337272,0.000336083
83.034,-2.09887e-07,-0.0061399,0,-3.86487e-05,-0.00013535,0,0.00384986,-0.00852495,0,1.52729,2.42597,0,0.00385655,-0.00852503,0,1.52934,2.43023,0,-0.0337165,0.00233795
83.1078,-2.6407e-09,-0.00614544,0,1.58993e-05,-1.79857e-06,0,-0.00433876,-0.00516846,0,-0.629001,-2.85243,0,-0.00434544,-0.00516871,0,-0.628436,-2.85361,0,-0.033742,0.00113656
83.1761,-4.27214e-09,-0.0061505,0,2.01105e-05,-2.8785e-06,0,-0.00427519,-0.00491937,0,-0.793997,-2.80942,0,-0.00427999,-0.00491472,0,-0.796492,-2.81122,0,-0.0337364,0.00208893
83.2505,-2.15313e-07,-0.00615602,0,3.242e-05,-0.000138645,0,0.00406459,-0.00413359,0,-1.27752,2.55581,0,0.00407093,-0.00413149,0,-1.2865,2.56099,0,-0.0337196,0.00064213
83.3196,-1.83892e-07,-0.00616117,0,5.70429e-05,-0.000118744,0,0.00282442,-0.00261934,0,-2.25468,1.77139,0,0.00282612,-0.00261287,0,-2.2567,1.77153,0,-0.0337417,0.00183214
83.3888,-1.28764e-07,-0.00616631,0,7.22348e-05,-8.36207e-05,0,0.00064319,-0.00170355,0,-2.855,0.380577,0,0.000647412,-0.00169836,0,-2.85787,0.384489,0,-0.0337138,0.00231987
83.4594,-3.18408e-09,-0.00617144,0,1.74234e-05,-2.15891e-06,0,-0.00431727,-0.00510176,0,-0.689301,-2.83823,0,-0.00432395,-0.00510165,0,-0.688673,-2.83931,0,-0.0337416,0.000996681
83.5319,-2.01153e-07,-0.00617671,0,-4.6387e-05,-0.000129835,0,0.00350469,-0.009037,0,1.83437,2.20934,0,0.00351095,-0.00903934,0,1.83426,2.21073,0,-0.0337416,0.00145322
83.605,-3.82554e-08,-0.00618227,0,5.50379e-05,-2.51628e-05,0,-0.00293119,-0.00281063,0,-2.17621,-1.92873,0,-0.00293634,-0.00280638,0,-2.1766,-1.92949,0,-0.0337418,0.00073293
83.6751,-3.91609e-09,-0.00618733,0,-1.92978e-05,-2.5647e-06,0,-0.00428848,-0.00735006,0,0.761216,-2.81901,0,-0.00429485,-0.00735211,0,0.764998,-2.82644,0,-0.0337344,0.000203122
83.7446,-5.35667e-08,-0.00619241,0,-6.2552e-05,-3.49937e-05,0,-0.00232671,-0.00999607,0,2.47327,-1.54018,0,-0.00232989,-0.0100019,0,2.47381,-1.54054,0,-0.0337422,0.000236952
83.8176,-1.91761e-07,-0.00619798,0,5.26821e-05,-0.000123733,0,0.0031339,-0.00292332,0,-2.08319,1.96846,0,0.00313892,-0.0029189,0,-2.0833,1.96903,0,-0.0337419,0.000387829
83.8871,-1.13579e-07,-0.00620316,0,7.29825e-05,-7.38869e-05,0,4.4685e-05,-0.00170129,0,-2.88206,-0.00417,0,4.49546e-05,-0.00169461,0,-2.88994,-0.000584034,0,-0.0337393,0.000136819
83.957,-1.9646e-08,-0.00620827,0,4.14385e-05,-1.29937e-05,0,-0.00366713,-0.00367346,0,-1.63859,-2.40988,0,-0.00367217,-0.00366907,0,-1.63867,-2.41076,0,-0.0336387,0.00049578
84.0248,-4.68944e-08,-0.00621332,0,5.94677e-05,-3.07928e-05,0,-0.00259186,-0.00256856,0,-2.34981,-1.70491,0,-0.00259243,-0.0025619,0,-2.35334,-1.70805,0,-0.0337304,0.00226794
84.0894,-2.24281e-07,-0.00621797,0,-1.67332e-05,-0.000144396,0,0.00441907,-0.00724756,0,0.661295,2.78502,0,0.00442569,-0.00724664,0,0.662094,2.78665,0,-0.0337417,0.00163206
84.1617,-4.02824e-08,-0.00622343,0,5.61597e-05,-2.64856e-05,0,-0.00285052,-0.00278151,0,-2.22096,-1.87501,0,-0.00285669,-0.00277893,0,-2.22057,-1.87859,0,-0.0337404,0.00207691
84.2333,-7.62527e-08,-0.00622853,0,-6.94501e-05,-4.97448e-05,0,-0.00143147,-0.0104608,0,2.74312,-0.959907,0,-0.00143094,-0.0104675,0,2.74952,-0.954184,0,-0.0337149,0.00175807
84.3066,-1.46288e-07,-0.00623417,0,6.97039e-05,-9.48202e-05,0,0.00133896,-0.00192119,0,-2.75391,0.825206,0,0.00133756,-0.00191466,0,-2.7588,0.825604,0,-0.0337129,0.00221615
84.3775,-2.7698e-09,-0.00623933,0,1.62772e-05,-1.88575e-06,0,-0.00433399,-0.00524078,0,-0.64191,-2.84607,0,-0.00433999,-0.00523784,0,-0.645409,-2.85308,0,-0.0337288,0.00101438
84.4464,-2.01103e-10,-0.00624439,0,-4.64955e-06,-1.53657e-07,0,-0.00443576,-0.00651573,0,0.183904,-2.91587,0,-0.00444139,-0.00651934,0,0.183818,-2.92026,0,-0.033739,0.00216289
84.5169,-1.04642e-07,-0.0062495,0,-7.31256e-05,-6.81237e-05,0,-0.000307772,-0.0107181,0,2.88822,-0.227956,0,-0.000309432,-0.0107245,0,2.8951,-0.232593,0,-0.0336903,0.000811476
84.5891,-1.93551e-07,-0.00625503,0,5.15713e-05,-0.000124868,0,0.00320405,-0.00304756,0,-2.04046,2.00996,0,0.00321037,-0.00304539,0,-2.03819,2.01723,0,-0.0337323,0.00199241
84.6588,-1.09832e-07,-0.00626022,0,7.29656e-05,-7.1481e-05,0,-0.000101858,-0.00176048,0,-2.88471,-0.0960557,0,-0.000104856,-0.0017545,0,-2.88596,-0.0989781,0,-0.0337371,0.00192695
84.732,-1.16874e-07,-0.0062654,0,-7.32438e-05,-7.60136e-05,0,0.000174121,-0.0107464,0,2.89572,0.0819237,0,0.000176078,-0.0107528,0,2.89694,0.0815166,0,-0.033742,0.0011451
84.7985,-7.96283e-09,-0.00627039,0,-2.72229e-05,-5.2075e-06,0,-0.00412911,-0.00791388,0,1.07631,-2.71733,0,-0.00413417,-0.00791825,0,1.07668,-2.7191,0,-0.0337414,0.00145196
84.8686,-1.10447e-07,-0.00627551,0,-7.32883e-05,-7.18705e-05,0,-7.88028e-05,-0.0107563,0,2.894,-0.0828891,0,-7.92874e-05,-0.010763,0,2.90219,-0.0813402,0,-0.0337323,0.000246375
84.9371,-1.17752e-07,-0.00628057,0,-7.32198e-05,-7.65796e-05,0,0.000208002,-0.0107608,0,2.89458,0.101909,0,0.000211668,-0.0107664,0,2.89619,0.106296,0,-0.0337298,0.00228372
85.0053,-1.06195e-07,-0.00628562,0,-7.31889e-05,-6.91268e-05,0,-0.000246666,-0.0107585,0,2.89381,-0.190699,0,-0.000247687,-0.0107651,0,2.89451,-0.190521,0,-0.033742,0.000439316
85.0783,-1.44123e-07,-0.00629123,0,7.01162e-05,-9.34383e-05,0,0.00125098,-0.00195309,0,-2.77216,0.770722,0,0.0012543,-0.00194728,0,-2.77316,0.770798,0,-0.0337418,0.00106781
85.1464,-1.61473e-07,-0.00629626,0,6.59296e-05,-0.000104497,0,0.00193598,-0.00220957,0,-2.6059,1.20558,0,0.00194143,-0.00220569,0,-2.60831,1.21057,0,-0.0337245,0.00220471
85.2196,-6.7582e-08,-0.00630147,0,-6.72861e-05,-4.4113e-05,0,-0.00177196,-0.0103989,0,2.65688,-1.17857,0,-0.0017762,-0.0104041,0,2.66461,-1.18093,0,-0.0337352,0.00123038
85.2909,-2.26514e-07,-0.00630683,0,-8.79982e-06,-0.000145788,0,0.00450789,-0.00684171,0,0.347157,2.83996,0,0.00451349,-0.00684536,0,0.348799,2.84175,0,-0.0337388,0.00201438
85.3595,-2.27316e-07,-0.00631192,0,1.94843e-06,-0.00014627,0,0.00453906,-0.006181,0,-0.0773823,2.85598,0,0.00454575,-0.00618102,0,-0.0767138,2.86383,0,-0.0336879,0.000148084
85.4324,-2.03899e-09,-0.00631734,0,1.40135e-05,-1.40217e-06,0,-0.00436258,-0.00545547,0,-0.551229,-2.86495,0,-0.00436921,-0.00545462,0,-0.557066,-2.87244,0,-0.0337221,0.000296821
85.5048,-1.96484e-07,-0.00632259,0,-4.97904e-05,-0.000126884,0,0.00332094,-0.00939025,0,1.9674,2.08913,0,0.00332544,-0.00939518,0,1.9704,2.09751,0,-0.0336635,0.000385072
85.5772,-8.55703e-08,-0.00632813,0,7.09082e-05,-5.58603e-05,0,-0.00106297,-0.00196553,0,-2.80012,-0.712949,0,-0.00106254,-0.00195886,0,-2.80783,-0.71748,0,-0.0337146,0.00134401
85.6492,-5.5361e-08,-0.00633324,0,-6.32545e-05,-3.61618e-05,0,-0.0022545,-0.0101812,0,2.49809,-1.4929,0,-0.00226018,-0.0101847,0,2.50455,-1.49544,0,-0.0337166,0.00208171
85.722,-1.96508e-07,-0.00633881,0,4.9627e-05,-0.000126741,0,0.00332091,-0.00325084,0,-1.97499,2.08152,0,0.00332738,-0.00324916,0,-1.94988,2.0938,0,-0.0336984,0.00215667
85.7936,-5.85671e-09,-0.00634406,0,2.34418e-05,-3.92839e-06,0,-0.00421243,-0.00490937,0,-0.924908,-2.76929,0,-0.00421742,-0.00490493,0,-0.929046,-2.7683,0,-0.033453,0.00173216
85.8622,-2.46773e-09,-0.00634911,0,1.53855e-05,-1.68714e-06,0,-0.00434586,-0.00540453,0,-0.607916,-2.8533,0,-0.00435202,-0.00540192,0,-0.608885,-2.86155,0,-0.0337192,0.000827082
85.9321,-3.37887e-08,-0.00635418,0,-5.25233e-05,-2.20914e-05,0,-0.00310818,-0.00954102,0,2.07672,-2.05035,0,-0.0031126,-0.00954603,0,2.07722,-2.05078,0,-0.0337422,0.000223105
86.0043,-2.26263e-07,-0.00635962,0,1.00108e-05,-0.00014559,0,0.00449773,-0.005729,0,-0.395755,2.83248,0,0.0045038,-0.00572622,0,-0.395974,2.83356,0,-0.0337407,0.0012976
86.0725,-2.27306e-07,-0.00636465,0,2.16886e-06,-0.000146263,0,0.00453895,-0.00621857,0,-0.0866982,2.85878,0,0.00454504,-0.00622134,0,-0.0848311,2.86053,0,-0.0337347,0.0020164
86.1409,-2.27129e-07,-0.00636971,0,4.5745e-06,-0.000146147,0,0.00453169,-0.00607529,0,-0.178994,2.85105,0,0.00453836,-0.00607576,0,-0.182792,2.85906,0,-0.0337125,0.000611878
86.2122,-7.47287e-08,-0.00637508,0,6.88265e-05,-4.88557e-05,0,-0.00149211,-0.00214481,0,-2.72024,-0.994489,0,-0.00149083,-0.00213825,0,-2.72308,-0.989916,0,-0.0337372,0.00227359
86.2843,-6.8581e-08,-0.0063802,0,-6.75651e-05,-4.47619e-05,0,-0.00173231,-0.010495,0,2.6771,-1.14709,0,-0.00173684,-0.0104999,0,2.66645,-1.16109,0,-0.0335777,0.00152053
86.3488,-8.35329e-08,-0.00638519,0,7.05739e-05,-5.45456e-05,0,-0.001141,-0.00204292,0,-2.78832,-0.766911,0,-0.00114564,-0.00203811,0,-2.79319,-0.767498,0,-0.0337382,0.00219097
86.4205,-3.76575e-08,-0.00639029,0,-5.48739e-05,-2.46177e-05,0,-0.00295613,-0.00972065,0,2.16549,-1.95182,0,-0.00295868,-0.00972683,0,2.17435,-1.94951,0,-0.0336921,0.001466
86.4933,-2.12402e-07,-0.00639581,0,3.5884e-05,-0.000136802,0,0.00395047,-0.00415966,0,-1.41804,2.48135,0,0.00395482,-0.00415458,0,-1.41993,2.48971,0,-0.033691,0.00154606
86.5633,-1.14757e-07,-0.00640105,0,7.29663e-05,-7.46437e-05,0,8.98149e-05,-0.0018987,0,-2.90579,-0.0132666,0,9.29683e-05,-0.0018928,0,-2.86493,0.0683691,0,-0.0287418,0.00204493
86.6318,-1.00515e-07,-0.00640612,0,7.25783e-05,-6.54923e-05,0,-0.000471686,-0.00193413,0,-2.86597,-0.336237,0,-0.000471842,-0.00192745,0,-2.87406,-0.332423,0,-0.033725,0.000367161
86.7046,-9.06419e-08,-0.00641127,0,-7.19337e-05,-5.90721e-05,0,-0.000861572,-0.0108006,0,2.84037,-0.588355,0,-0.00086283,-0.0108072,0,2.84869,-0.588068,0,-0.0337339,1.99646e-05
86.7731,-1.01507e-07,-0.00641633,0,-7.29617e-05,-6.60993e-05,0,-0.000433908,-0.0108732,0,2.88422,-0.312091,0,-0.00043123,-0.0108793,0,2.88614,-0.308565,0,-0.0337328,0.00218317
86.8457,-1.73679e-07,-0.00642191,0,6.16523e-05,-0.000112259,0,0.00242122,-0.00259702,0,-2.43615,1.5159,0,0.00242158,-0.00259035,0,-2.43977,1.5141,0,-0.0337254,0.00221451
86.9136,-1.99234e-07,-0.00642691,0,4.77003e-05,-0.000128467,0,0.00342948,-0.00345913,0,-1.88617,2.15569,0,0.00343442,-0.00345463,0,-1.88633,2.15617,0,-0.0337422,0.000117525
86.9835,-9.41952e-08,-0.00643212,0,7.20329e-05,-6.14231e-05,0,-0.000720813,-0.00199623,0,-2.84502,-0.492734,0,-0.000722569,-0.00198978,0,-2.85188,-0.497754,0,-0.0337311,0.000469725
87.053,-2.53675e-08,-0.00643722,0,4.63947e-05,-1.67468e-05,0,-0.00344091,-0.00359766,0,-1.83439,-2.26169,0,-0.00344588,-0.0035932,0,-1.83485,-2.26213,0,-0.0337419,0.000182612
87.1178,-2.26389e-07,-0.00644195,0,9.41698e-06,-0.000145671,0,0.00450306,-0.00584871,0,-0.36987,2.83483,0,0.00450843,-0.00584473,0,-0.374895,2.83762,0,-0.0337382,0.00220656
87.1908,1.67416e-11,-0.00644734,0,-9.14685e-07,-2.04428e-08,0,-0.0044443,-0.00649142,0,0.0343112,-2.92195,0,-0.00445007,-0.00649479,0,0.0380289,-2.92472,0,-0.0337233,0.0022033
87.2612,-8.35702e-08,-0.00645243,0,-7.08816e-05,-5.44907e-05,0,-0.00113994,-0.010775,0,2.80053,-0.766669,0,-0.00114375,-0.0107805,0,2.80532,-0.772081,0,-0.0336837,0.00152964
87.3338,-1.88517e-07,-0.00645799,0,5.45721e-05,-0.000121676,0,0.00300508,-0.00306548,0,-2.15701,1.88438,0,0.00301122,-0.00306284,0,-2.15896,1.89038,0,-0.0336886,0.00192763
87.4051,-7.98904e-09,-0.00646322,0,2.72236e-05,-5.33699e-06,0,-0.00412823,-0.00479768,0,-1.07612,-2.7121,0,-0.00413298,-0.00479298,0,-1.07692,-2.7141,0,-0.0337409,0.00171745
87.4753,-3.43319e-08,-0.00646829,0,-5.28687e-05,-2.24458e-05,0,-0.0030881,-0.00967533,0,2.08861,-2.03407,0,-0.00308972,-0.00968182,0,2.09264,-2.03903,0,-0.0337355,0.00221971
87.548,-2.16206e-07,-0.0064738,0,3.12541e-05,-0.00013921,0,0.00410117,-0.00452486,0,-1.23341,2.58018,0,0.00410498,-0.00451936,0,-1.23841,2.5813,0,-0.0337401,0.00225945
87.6202,-3.53436e-09,-0.00647911,0,1.834e-05,-2.39577e-06,0,-0.00430345,-0.00535258,0,-0.726617,-2.82612,0,-0.00431008,-0.00535344,0,-0.723847,-2.83269,0,-0.0337367,0.00167159
87.693,-2.121e-07,-0.00648441,0,-3.62984e-05,-0.000136751,0,0.00393736,-0.00872362,0,1.43266,2.48062,0,0.00394403,-0.00872398,0,1.43809,2.4864,0,-0.0337265,0.00201949
87.7642,-1.48642e-07,-0.00648984,0,6.92146e-05,-9.63217e-05,0,0.00142931,-0.00220486,0,-2.73461,0.882047,0,0.00143339,-0.00219956,0,-2.7394,0.887513,0,-0.033679,0.0014817
87.8357,-2.08785e-09,-0.006495,0,-1.4193e-05,-1.37501e-06,0,-0.00436079,-0.00734899,0,0.562942,-2.86831,0,-0.00436713,-0.00734688,0,0.559545,-2.87123,0,-0.0337259,0.00218644
87.9062,-1.13092e-07,-0.00650012,0,-7.33041e-05,-7.35778e-05,0,2.41855e-05,-0.0109826,0,2.89814,-0.0158237,0,2.69559e-05,-0.0109887,0,2.89929,-0.0133794,0,-0.0337381,0.00183565
87.978,-2.07937e-07,-0.00650561,0,4.04695e-05,-0.000133976,0,0.00377455,-0.00398559,0,-1.59827,2.37211,0,0.00377762,-0.00397965,0,-1.60236,2.37544,0,-0.0337012,0.00219272
88.0453,-2.26925e-07,-0.00651051,0,-6.29214e-06,-0.000146044,0,0.00452388,-0.00689252,0,0.249879,2.84994,0,0.00453002,-0.00688987,0,0.24775,2.85201,0,-0.0337414,0.00214472
88.1156,-1.58032e-07,-0.00651583,0,6.692e-05,-0.000102306,0,0.00180056,-0.00236916,0,-2.65734,1.10175,0,0.00180475,-0.00236396,0,-2.6352,1.1411,0,-0.0323391,0.00119824
88.1845,-1.23669e-07,-0.00652093,0,7.26233e-05,-8.03583e-05,0,0.00044511,-0.00203575,0,-2.87079,0.255446,0,0.000442512,-0.00202959,0,-2.87281,0.251609,0,-0.0337318,0.00215387
88.2548,-9.67787e-09,-0.00652606,0,2.98325e-05,-6.45092e-06,0,-0.00406138,-0.00470099,0,-1.17653,-2.66698,0,-0.00406626,-0.00469642,0,-1.18286,-2.67112,0,-0.033717,0.00144192
88.3276,-2.00701e-07,-0.00653132,0,-4.67373e-05,-0.000129557,0,0.00348798,-0.00941082,0,1.8471,2.1942,0,0.00349195,-0.0094162,0,1.84923,2.20382,0,-0.0337022,0.00109711
88.3989,-1.54694e-07,-0.00653678,0,6.78039e-05,-0.00010018,0,0.00166807,-0.00233611,0,-2.67987,1.03652,0,0.00167325,-0.00233188,0,-2.68257,1.03817,0,-0.0337319,0.00219966
88.4663,-2.11095e-07,-0.00654171,0,3.73049e-05,-0.000135975,0,0.00389763,-0.00421481,0,-1.47504,2.45011,0,0.00390431,-0.00421456,0,-1.47531,2.45553,0,-0.0337024,0.00218046
88.5384,-2.03096e-09,-0.006547,0,1.39919e-05,-1.40006e-06,0,-0.00436368,-0.00568785,0,-0.553327,-2.86627,0,-0.00436874,-0.00568349,0,-0.553256,-2.87129,0,-0.0337338,0.00219994
88.6123,-2.2391e-07,-0.00655248,0,1.76759e-05,-0.000144092,0,0.00440436,-0.00544381,0,-0.69793,2.77011,0,0.00441104,-0.00544386,0,-0.700013,2.77749,0,-0.033735,0.00114069
88.6849,-1.27584e-09,-0.00655784,0,1.11526e-05,-8.98051e-07,0,-0.00439304,-0.00587076,0,-0.440266,-2.88478,0,-0.0043991,-0.00586795,0,-0.441763,-2.89248,0,-0.0337348,0.00122111
88.7593,-2.10069e-07,-0.00656338,0,3.83721e-05,-0.000135326,0,0.00385874,-0.00417309,0,-1.51632,2.42356,0,0.00386209,-0.00416731,0,-1.51843,2.43073,0,-0.0337206,0.00214312
88.8288,-1.43813e-07,-0.00656857,0,7.01668e-05,-9.324e-05,0,0.00123809,-0.00222617,0,-2.77339,0.762434,0,0.00124266,-0.00222129,0,-2.77592,0.763402,0,-0.0337399,0.0020644
88.9015,-4.44631e-08,-0.00657374,0,-5.85158e-05,-2.90578e-05,0,-0.00268532,-0.010129,0,2.3126,-1.77432,0,-0.00269125,-0.0101321,0,2.31527,-1.77586,0,-0.0337366,0.00191397
88.9711,-1.33188e-07,-0.00657887,0,-7.20782e-05,-8.65106e-05,0,0.00081819,-0.0109949,0,2.84734,0.495588,0,0.000822268,-0.0110002,0,2.85314,0.498037,0,-0.0336992,0.0020458
89.0439,-1.33497e-07,-0.00658447,0,7.17221e-05,-8.66488e-05,0,0.000833294,-0.00215083,0,-2.83382,0.505181,0,0.000831578,-0.00214437,0,-2.8385,0.499371,0,-0.0337227,0.00194361
89.1144,-6.75257e-09,-0.00658961,0,2.5112e-05,-4.52399e-06,0,-0.00417728,-0.00505287,0,-0.989942,-2.74432,0,-0.00418173,-0.00504788,0,-0.996103,-2.74617,0,-0.0336991,0.00209396
89.1884,-2.26494e-07,-0.00659506,0,8.88603e-06,-0.000145739,0,0.00450665,-0.00603335,0,-0.349491,2.83538,0,0.00451316,-0.00603184,0,-0.353283,2.84249,0,-0.0337204,0.000466939
89.2577,-1.97126e-07,-0.00660025,0,4.91987e-05,-0.000127131,0,0.00334628,-0.00353977,0,-1.94492,2.10335,0,0.00335088,-0.00353492,0,-1.94609,2.10284,0,-0.0337409,0.000323384
89.3251,-2.26105e-07,-0.00660518,0,1.06978e-05,-0.00014549,0,0.00449124,-0.00592945,0,-0.423011,2.82838,0,0.00449779,-0.00593075,0,-0.423049,2.8298,0,-0.0337397,0.00153688
89.3973,-1.81476e-08,-0.00661056,0,3.99788e-05,-1.20188e-05,0,-0.00372626,-0.00416423,0,-1.58076,-2.44856,0,-0.00373154,-0.00416014,0,-1.58106,-2.44919,0,-0.033742,0.000347041
